Latitude,Longitude,Date,Orbit Number,Scene ID,Build ID,Orbit Correction Performed,ECO3ETPTJPL_001_EVAPOTRANSPIRATION_PT_JPL_ETinst,ECO3ETPTJPL_001_EVAPOTRANSPIRATION_PT_JPL_ETinstUncertainty,ECO3ETPTJPL_001_EVAPOTRANSPIRATION_PT_JPL_ETinstUncertainty_bitmask,ECO3ETPTJPL_001_EVAPOTRANSPIRATION_PT_JPL_ETinstUncertainty_ContinuousLayer,ECO3ETPTJPL_001_EVAPOTRANSPIRATION_PT_JPL_ETinstUncertainty_ContinuousLayer_Description
46.7815,-117.0821,2019-07-29 01:26:24 UTC,06018,005,0601,True,35.4195518,4.3365865,0b00000000000000000000000000000100,0b0,Continuous
46.7815,-117.0821,2019-07-30 00:36:32 UTC,06033,003,0601,True,51.0679474,12.0822239,0b00000000000000000000000000001100,0b0,Continuous
46.7815,-117.0821,2019-08-01 23:45:25 UTC,06079,005,0601,True,64.1635132,32.7169266,0b00000000000000000000000000100000,0b0,Continuous
46.7815,-117.0821,2019-08-04 22:53:40 UTC,06125,002,0600,True,70.8819885,98.6761093,0b00000000000000000000000001100010,0b0,Continuous
46.7815,-117.0821,2019-08-05 22:04:43 UTC,06140,003,0601,True,58.6087418,29.5760899,0b00000000000000000000000000011101,0b0,Continuous
46.7815,-117.0821,2019-08-16 17:52:48 UTC,06308,003,0601,True,221.6800995,74.1515656,0b00000000000000000000000001001010,0b0,Continuous
46.7815,-117.0821,2019-08-19 17:03:07 UTC,06354,004,0601,True,157.7515411,39.2189178,0b00000000000000000000000000100111,0b0,Continuous
46.7815,-117.0821,2019-08-20 16:14:44 UTC,06369,003,0601,True,164.8842468,71.7204285,0b00000000000000000000000001000111,0b0,Continuous
46.7815,-117.0821,2019-08-23 15:24:34 UTC,06415,004,0600,True,173.9771576,43.1951256,0b00000000000000000000000000101011,0b0,Continuous
46.7815,-117.0821,2019-09-02 15:21:53 UTC,06570,001,0601,True,134.9258118,70.554039,0b00000000000000000000000001000110,0b0,Continuous
46.7815,-117.0821,2019-10-14 19:01:53 UTC,07224,002,0601,True,183.6154327,76.9208908,0b00000000000000000000000001001100,0b0,Continuous
46.7815,-117.0821,2020-02-22 15:05:45 UTC,09253,007,0601,True,21.667942,39.1402931,0b00000000000000000000000000100111,0b0,Continuous
46.7815,-117.0821,2020-04-09 20:26:57 UTC,09985,002,0601,True,236.9853821,104.3844681,0b00000000000000000000000001101000,0b0,Continuous
46.7815,-117.0821,2020-04-17 17:23:24 UTC,10107,005,0601,True,154.2886047,70.0371017,0b00000000000000000000000001000110,0b0,Continuous
46.7815,-117.0821,2020-04-21 15:50:13 UTC,10168,005,0601,True,107.9991837,69.1474228,0b00000000000000000000000001000101,0b0,Continuous
46.7815,-117.0821,2020-05-31 23:19:32 UTC,10793,003,0601,True,184.2535553,44.2901726,0b00000000000000000000000000101100,0b0,Continuous
46.7815,-117.0821,2020-06-04 21:44:48 UTC,10854,003,0601,True,146.878006,135.8810883,0b00000000000000000000000010000111,0b0,Continuous
46.7815,-117.0821,2020-06-19 16:14:21 UTC,11083,003,0601,True,260.1350098,152.9570465,0b00000000000000000000000010011000,0b0,Continuous
46.7815,-117.0821,2020-06-23 14:39:39 UTC,11144,003,0601,True,162.8594208,102.8898239,0b00000000000000000000000001100110,0b0,Continuous
46.7815,-117.0821,2020-06-27 13:04:58 UTC,11205,003,0601,True,79.6570511,56.0728188,0b00000000000000000000000000111000,0b0,Continuous
46.7815,-117.0821,2020-07-24 02:50:39 UTC,11617,004,0601,True,27.8077412,33.8770256,0b00000000000000000000000000100001,0b0,Continuous
46.7815,-117.0821,2020-07-28 01:15:43 UTC,11678,002,0601,True,27.1057816,79.6056519,0b00000000000000000000000001001111,0b0,Continuous
46.7815,-117.0821,2020-07-29 00:28:22 UTC,11693,004,0601,True,35.8274193,80.7697754,0b00000000000000000000000001010000,0b0,Continuous
46.7815,-117.0821,2020-07-31 23:41:43 UTC,11739,005,0601,True,25.2976131,97.3214417,0b00000000000000000000000001100001,0b0,Continuous
46.7815,-117.0821,2020-08-04 22:08:19 UTC,11800,002,0601,True,57.6904984,50.2257843,0b00000000000000000000000000110010,0b0,Continuous
46.7815,-117.0821,2020-08-05 21:21:21 UTC,11815,005,0601,True,54.9194374,52.1176186,0b00000000000000000000000000110100,0b0,Continuous
46.7815,-117.0821,2020-08-09 19:47:42 UTC,11876,006,0601,True,129.0570374,37.364933,0b00000000000000000000000000100101,0b0,Continuous
46.7815,-117.0821,2020-08-14 22:17:20 UTC,11955,003,0601,True,55.2746429,37.8535004,0b00000000000000000000000000100101,0b0,Continuous
46.7815,-117.0821,2020-08-16 17:27:50 UTC,11983,006,0601,True,164.6417847,59.7311096,0b00000000000000000000000000111011,0b0,Continuous
46.7815,-117.0821,2020-08-21 15:06:43 UTC,12059,005,0601,True,166.6400757,62.8677406,0b00000000000000000000000000111110,0b0,Continuous
46.7815,-117.0821,2020-09-29 00:22:42 UTC,12654,007,0601,True,47.0899086,8.9976864,0b00000000000000000000000000001000,0b0,Continuous
46.7815,-117.0821,2020-09-29 23:34:57 UTC,12669,007,0601,True,52.9147377,3.9936399,0b00000000000000000000000000000011,0b0,Continuous
46.7815,-117.0821,2020-10-03 22:03:02 UTC,12730,006,0601,True,76.1455383,18.8487625,0b00000000000000000000000000010010,0b0,Continuous
46.7815,-117.0821,2020-10-07 20:30:23 UTC,12791,004,0601,True,100.3647842,39.2808876,0b00000000000000000000000000100111,0b0,Continuous
46.7815,-117.0821,2020-10-09 23:46:10 UTC,12824,004,0601,True,47.3647041,10.8153505,0b00000000000000000000000000001010,0b0,Continuous
46.7815,-117.0821,2021-03-03 14:51:40 UTC,15066,007,0601,True,12.9200439,19.7990742,0b00000000000000000000000000010011,0b0,Continuous
46.7815,-117.0821,2021-03-26 01:31:10 UTC,15415,006,0601,True,37.0889511,25.0152149,0b00000000000000000000000000011001,0b0,Continuous
46.7815,-117.0821,2021-04-06 20:53:10 UTC,15599,006,0601,True,148.5786743,63.2848701,0b00000000000000000000000000111111,0b0,Continuous
46.7815,-117.0821,2021-04-09 20:07:43 UTC,15645,002,0601,True,198.2504425,72.0172958,0b00000000000000000000000001001000,0b0,Continuous
46.7815,-117.0821,2021-04-13 18:35:13 UTC,15706,005,0601,True,125.4957428,72.8602142,0b00000000000000000000000001001000,0b0,Continuous
46.7815,-117.0821,2021-04-14 17:48:10 UTC,15721,006,0601,True,160.394577,16.1195469,0b00000000000000000000000000010000,0b0,Continuous
46.7815,-117.0821,2021-04-18 16:15:37 UTC,15782,006,0601,True,126.4285355,56.3409653,0b00000000000000000000000000111000,0b0,Continuous
46.7815,-117.0821,2021-05-05 14:08:35 UTC,16044,008,0601,True,75.6486969,24.3142853,0b00000000000000000000000000011000,0b0,Continuous
46.784,-117.0908,2018-08-03 23:49:01 UTC,00438,005,0601,True,27.4355164,62.2823181,0b00000000000000000000000000111110,0b0,Continuous
46.784,-117.0908,2018-08-05 23:41:09 UTC,00469,006,0601,True,14.0549755,71.0365829,0b00000000000000000000000001000111,0b0,Continuous
46.784,-117.0908,2018-08-06 22:49:34 UTC,00484,007,0601,True,42.036911,51.8622017,0b00000000000000000000000000110011,0b0,Continuous
46.784,-117.0908,2018-08-08 02:48:19 UTC,00502,004,0601,True,19.9894981,38.08815,0b00000000000000000000000000100110,0b0,Continuous
46.784,-117.0908,2018-08-09 21:50:18 UTC,00530,007,0601,True,36.8031082,53.7210236,0b00000000000000000000000000110101,0b0,Continuous
46.784,-117.0908,2018-08-11 01:49:04 UTC,00548,004,0601,True,14.8959627,78.9030533,0b00000000000000000000000001001110,0b0,Continuous
46.784,-117.0908,2018-08-12 20:50:49 UTC,00576,006,0601,True,44.00383,84.9289093,0b00000000000000000000000001010100,0b0,Continuous
46.784,-117.0908,2018-08-13 19:59:13 UTC,00591,005,0601,True,90.8398132,47.4320869,0b00000000000000000000000000101111,0b0,Continuous
46.784,-117.0908,2018-08-14 23:57:04 UTC,00609,003,0601,True,30.3703499,33.5065384,0b00000000000000000000000000100001,0b0,Continuous
46.784,-117.0908,2018-08-20 21:58:47 UTC,00701,004,0601,True,53.2986031,18.1906338,0b00000000000000000000000000010010,0b0,Continuous
46.784,-117.0908,2018-08-21 21:06:20 UTC,00716,003,0601,True,45.0469322,37.3163109,0b00000000000000000000000000100101,0b0,Continuous
46.784,-117.0908,2018-08-22 17:00:34 UTC,00729,006,0601,True,120.0521317,51.4130974,0b00000000000000000000000000110011,0b0,Continuous
46.784,-117.0908,2018-08-29 14:10:07 UTC,00836,007,0601,True,62.2546959,45.2553711,0b00000000000000000000000000101101,0b0,Continuous
46.784,-117.0908,2018-08-31 17:16:22 UTC,00869,004,0601,True,208.8511353,95.1431503,0b00000000000000000000000001011111,0b0,Continuous
46.784,-117.0908,2018-09-03 16:16:53 UTC,00915,004,0601,True,196.1732178,99.0848236,0b00000000000000000000000001100011,0b0,Continuous
46.784,-117.0908,2018-09-06 15:16:33 UTC,00961,003,0601,True,111.1575699,57.6228142,0b00000000000000000000000000111001,0b0,Continuous
46.784,-117.0908,2019-05-31 01:03:33 UTC,05102,002,0601,True,143.9048309,56.9915199,0b00000000000000000000000000111000,0b0,Continuous
46.784,-117.0908,2019-06-01 00:14:48 UTC,05117,003,0601,True,63.1195145,47.3652611,0b00000000000000000000000000101111,0b0,Continuous
46.784,-117.0908,2019-06-03 23:23:14 UTC,05163,005,0601,True,75.1219864,83.9146652,0b00000000000000000000000001010011,0b0,Continuous
46.784,-117.0908,2019-06-04 22:33:28 UTC,05178,003,0601,True,77.6470566,97.9286041,0b00000000000000000000000001100001,0b0,Continuous
46.784,-117.0908,2019-06-09 01:42:54 UTC,05242,001,0601,True,73.6960983,39.248455,0b00000000000000000000000000100111,0b0,Continuous
46.784,-117.0908,2019-06-14 19:08:13 UTC,05331,004,0601,True,111.2526093,139.8854828,0b00000000000000000000000010001011,0b0,Continuous
46.784,-117.0908,2019-06-15 18:18:48 UTC,05346,003,0601,True,135.859787,141.408432,0b00000000000000000000000010001101,0b0,Continuous
46.784,-117.0908,2019-06-18 17:26:47 UTC,05392,004,0601,True,284.7820129,158.2751617,0b00000000000000000000000010011110,0b0,Continuous
46.784,-117.0908,2019-06-19 16:37:25 UTC,05407,003,0601,True,158.1501465,145.9603577,0b00000000000000000000000010010001,0b0,Continuous
46.784,-117.0908,2019-06-26 14:04:30 UTC,05514,003,0601,True,94.9756851,91.3155136,0b00000000000000000000000001011011,0b0,Continuous
46.784,-117.0908,2019-06-30 12:22:46 UTC,05575,003,0601,True,71.7938766,25.9030342,0b00000000000000000000000000011001,0b0,Continuous
46.784,-117.0908,2019-07-25 03:06:43 UTC,05957,005,0601,True,26.8480854,21.2944088,0b00000000000000000000000000010101,0b0,Continuous
46.784,-117.0908,2019-07-26 02:17:14 UTC,05972,003,0601,True,33.9748001,18.3848248,0b00000000000000000000000000010010,0b0,Continuous
46.784,-117.0908,2019-07-29 01:26:24 UTC,06018,005,0601,True,35.6909714,6.0835485,0b00000000000000000000000000000110,0b0,Continuous
46.784,-117.0908,2019-07-30 00:36:32 UTC,06033,003,0601,True,52.2650261,11.654233,0b00000000000000000000000000001011,0b0,Continuous
46.784,-117.0908,2019-08-01 23:45:25 UTC,06079,005,0601,True,66.8634262,33.2486229,0b00000000000000000000000000100001,0b0,Continuous
46.784,-117.0908,2019-08-04 22:53:40 UTC,06125,002,0600,True,63.4171829,91.162529,0b00000000000000000000000001011011,0b0,Continuous
46.784,-117.0908,2019-08-05 22:04:43 UTC,06140,003,0601,True,60.1495628,26.8652859,0b00000000000000000000000000011010,0b0,Continuous
46.784,-117.0908,2019-08-16 17:52:48 UTC,06308,003,0601,True,225.6806183,75.7417755,0b00000000000000000000000001001011,0b0,Continuous
46.784,-117.0908,2019-08-19 17:03:07 UTC,06354,004,0601,True,157.7028046,39.7095451,0b00000000000000000000000000100111,0b0,Continuous
46.784,-117.0908,2019-08-20 16:14:44 UTC,06369,003,0601,True,165.6327209,71.3362656,0b00000000000000000000000001000111,0b0,Continuous
46.784,-117.0908,2019-08-23 15:24:34 UTC,06415,004,0600,True,177.1894531,41.9778366,0b00000000000000000000000000101001,0b0,Continuous
46.784,-117.0908,2019-09-02 15:21:53 UTC,06570,001,0601,True,131.6665955,69.0185699,0b00000000000000000000000001000101,0b0,Continuous
46.784,-117.0908,2019-10-14 19:01:53 UTC,07224,002,0601,True,181.4086761,75.7242584,0b00000000000000000000000001001011,0b0,Continuous
46.784,-117.0908,2020-02-22 15:05:45 UTC,09253,007,0601,True,19.6734276,41.2537498,0b00000000000000000000000000101001,0b0,Continuous
46.784,-117.0908,2020-04-08 01:16:29 UTC,09957,001,0601,True,60.8731194,26.0283222,0b00000000000000000000000000011010,0b0,Continuous
46.784,-117.0908,2020-04-09 20:26:57 UTC,09985,002,0601,True,235.1442719,104.735466,0b00000000000000000000000001101000,0b0,Continuous
46.784,-117.0908,2020-04-17 17:23:24 UTC,10107,005,0601,True,155.278183,70.1672516,0b00000000000000000000000001000110,0b0,Continuous
46.784,-117.0908,2020-04-21 15:50:13 UTC,10168,005,0601,True,107.1090851,67.6975861,0b00000000000000000000000001000011,0b0,Continuous
46.784,-117.0908,2020-05-31 23:19:32 UTC,10793,003,0601,True,187.1676025,48.1721344,0b00000000000000000000000000110000,0b0,Continuous
46.784,-117.0908,2020-06-04 21:44:48 UTC,10854,003,0601,True,143.3058929,137.6345215,0b00000000000000000000000010001001,0b0,Continuous
46.784,-117.0908,2020-06-19 16:14:21 UTC,11083,003,0601,True,244.4354553,156.2691498,0b00000000000000000000000010011100,0b0,Continuous
46.784,-117.0908,2020-06-23 14:39:39 UTC,11144,003,0601,True,159.9597473,105.0418015,0b00000000000000000000000001101001,0b0,Continuous
46.784,-117.0908,2020-06-27 13:04:58 UTC,11205,003,0601,True,77.6059418,60.7287865,0b00000000000000000000000000111100,0b0,Continuous
46.784,-117.0908,2020-07-28 01:15:43 UTC,11678,002,0601,True,32.9852829,66.0728149,0b00000000000000000000000001000010,0b0,Continuous
46.784,-117.0908,2020-07-29 00:28:22 UTC,11693,004,0601,True,38.5037651,75.8546829,0b00000000000000000000000001001011,0b0,Continuous
46.784,-117.0908,2020-07-31 23:41:43 UTC,11739,005,0601,True,29.3187294,90.6628876,0b00000000000000000000000001011010,0b0,Continuous
46.784,-117.0908,2020-08-04 22:08:19 UTC,11800,002,0601,True,56.9878197,57.6194878,0b00000000000000000000000000111001,0b0,Continuous
46.784,-117.0908,2020-08-05 21:21:21 UTC,11815,005,0601,True,50.147934,68.3158264,0b00000000000000000000000001000100,0b0,Continuous
46.784,-117.0908,2020-08-09 19:47:42 UTC,11876,006,0601,True,126.2378006,45.6519279,0b00000000000000000000000000101101,0b0,Continuous
46.784,-117.0908,2020-08-14 22:17:20 UTC,11955,003,0601,True,52.6906395,49.7733459,0b00000000000000000000000000110001,0b0,Continuous
46.784,-117.0908,2020-08-16 17:27:50 UTC,11983,006,0601,True,153.8048248,60.5656929,0b00000000000000000000000000111100,0b0,Continuous
46.784,-117.0908,2020-08-21 15:06:43 UTC,12059,005,0601,True,162.7979126,63.456955,0b00000000000000000000000000111111,0b0,Continuous
46.784,-117.0908,2020-09-29 00:22:42 UTC,12654,007,0601,True,45.4974861,13.2697964,0b00000000000000000000000000001101,0b0,Continuous
46.784,-117.0908,2020-09-29 23:34:57 UTC,12669,007,0601,True,52.1314888,6.8518467,0b00000000000000000000000000000110,0b0,Continuous
46.784,-117.0908,2020-10-03 22:03:02 UTC,12730,006,0601,True,72.3222046,14.9632168,0b00000000000000000000000000001110,0b0,Continuous
46.784,-117.0908,2020-10-07 20:30:23 UTC,12791,004,0601,True,97.269722,37.4267578,0b00000000000000000000000000100101,0b0,Continuous
46.784,-117.0908,2020-10-09 23:46:10 UTC,12824,004,0601,True,45.791584,14.9734344,0b00000000000000000000000000001110,0b0,Continuous
46.784,-117.0908,2021-03-03 14:51:40 UTC,15066,007,0601,True,13.4177723,19.8389111,0b00000000000000000000000000010011,0b0,Continuous
46.784,-117.0908,2021-03-26 01:31:10 UTC,15415,006,0601,True,36.9718399,24.6275196,0b00000000000000000000000000011000,0b0,Continuous
46.784,-117.0908,2021-04-06 20:53:10 UTC,15599,006,0601,True,155.6414948,67.2989655,0b00000000000000000000000001000011,0b0,Continuous
46.784,-117.0908,2021-04-09 20:07:43 UTC,15645,002,0601,True,186.8202972,64.7969208,0b00000000000000000000000001000000,0b0,Continuous
46.784,-117.0908,2021-04-13 18:35:13 UTC,15706,005,0601,True,125.6908569,75.7094574,0b00000000000000000000000001001011,0b0,Continuous
46.784,-117.0908,2021-04-14 17:48:10 UTC,15721,006,0601,True,152.6702423,67.1344681,0b00000000000000000000000001000011,0b0,Continuous
46.784,-117.0908,2021-04-18 16:15:37 UTC,15782,006,0601,True,125.0142441,56.1047592,0b00000000000000000000000000111000,0b0,Continuous
46.784,-117.0908,2021-05-05 14:08:35 UTC,16044,008,0601,True,75.4785309,14.2038774,0b00000000000000000000000000001110,0b0,Continuous
